Rk,Player,Pos,Age,PER,BPM,VORP,WS,PTS,AST,TRB,MP,WLp,SRS,Trade Value,Predicted Trade Value (RandomForest)
1.0,Precious Achiuwa,C,23.0,15.2,-2.3,-0.1,2.2,0.2779456193353474,0.0841121495327102,0.48,0.4028859527121001,0.5,1.59,-0.07730627378870362,0.05228379603130642
2.0,Steven Adams,C,29.0,17.5,0.6,0.7,3.4,0.2598187311178248,0.2149532710280373,0.92,0.4026425591098748,0.622,3.6,0.5817276817658432,0.3935704455817999
3.0,Bam Adebayo,C,25.0,20.1,1.5,2.3,7.4,0.6163141993957704,0.2990654205607477,0.736,0.914673157162726,0.537,-0.13,1.2890823592157883,1.0618947273385284
4.0,Ochai Agbaji,SG,22.0,9.5,-3.0,-0.3,1.3,0.2386706948640483,0.102803738317757,0.168,0.426808066759388,0.451,-1.03,-0.5330644894992476,-0.27381729943225336
5.0,Santi Aldama,PF,22.0,13.9,0.5,1.1,4.6,0.2719033232628399,0.1214953271028037,0.384,0.5917246175243394,0.622,3.6,0.3827632198634763,0.41081949438510007
6.0,Nickeil Alexander-Walker,SG,24.0,11.3,-1.25,0.0999999999999999,0.55,0.1842900302114803,0.1635514018691588,0.136,0.158240611961057,0.4815,-0.625,-0.5183790311087538,-0.34138723464428317
7.0,Grayson Allen,SG,27.0,12.3,0.1,1.0,5.1,0.3141993957703927,0.2149532710280373,0.264,0.6945062586926287,0.707,3.61,0.4012338126654856,0.44034470269695875
8.0,Jarrett Allen,C,24.0,19.9,2.4,2.4,9.5,0.43202416918429,0.1588785046728972,0.784,0.7825452016689847,0.622,5.23,1.3766967931043075,1.2300993678848005
9.0,Jose Alvarado,PG,24.0,11.8,-1.2,0.3,1.8,0.2719033232628399,0.2803738317757009,0.184,0.4622739916550765,0.512,1.63,-0.12764595303572018,0.15069964744530948
10.0,Kyle Anderson,PF,29.0,14.8,2.5,2.2,5.1,0.283987915407855,0.4579439252336449,0.424,0.6896383866481224,0.512,-0.22,0.6992359324432164,0.7598943992581972
11.0,Giannis Antetokounmpo,PF,28.0,29.0,8.5,5.4,8.6,0.9395770392749244,0.5327102803738318,0.944,0.714221140472879,0.707,3.61,2.6179641287620763,2.3635683522788398
12.0,Thanasis Antetokounmpo,PF,30.0,6.7,-7.6,-0.3,0.1,0.0422960725075528,0.0373831775700934,0.096,0.0728789986091794,0.707,3.61,-1.0059236895379302,-0.6489469013813793
13.0,Cole Anthony,PG,22.0,16.0,1.3,1.3,3.7,0.3927492447129909,0.3644859813084112,0.384,0.5479485396383866,0.415,-2.39,0.41389491283466645,0.46737596389588437
14.0,OG Anunoby,SF,25.0,14.6,0.4,1.5,4.7,0.5075528700906344,0.1869158878504673,0.4,0.841307371349096,0.5,1.59,0.5906831025931012,0.6890195998885948
15.0,Ryan Arcidiacono,PG,28.0,2.6,-9.4,-0.3,-0.1,0.0785498489425981,0.2149532710280373,0.096,0.055702364394993,0.402,-3.96,-1.348991235178818,-0.9964466197556243
16.0,Deni Avdija,SF,22.0,11.2,-2.3,-0.1,2.3,0.2779456193353474,0.2616822429906542,0.512,0.7109179415855355,0.427,-1.06,-0.020925020984987486,0.030605069967216268
17.0,Deandre Ayton,C,24.0,19.9,0.9,1.5,6.2,0.5438066465256798,0.1588785046728972,0.8,0.7174547983310153,0.549,2.08,1.0177197118114625,0.8930347423494716
18.0,Udoka Azubuike,C,23.0,16.1,-0.6,0.1,1.0,0.1057401812688821,0.02803738317757,0.264,0.1276077885952712,0.451,-1.03,-0.42488713925644084,-0.3834528726822889
19.0,Marvin Bagley III,C,23.0,17.2,-0.9,0.3,2.0,0.3625377643504531,0.0841121495327102,0.512,0.3517385257301808,0.207,-7.73,-0.19209910027516794,-0.06667980302940092
20.0,Patrick Baldwin Jr.,SF,20.0,11.3,-2.1,0.0,0.1,0.1178247734138972,0.0373831775700934,0.104,0.0804242002781641,0.537,1.66,-0.6437551713855384,-0.4172858101406006
21.0,LaMelo Ball,PG,21.0,17.9,2.4,1.4,1.8,0.7039274924471299,0.7850467289719627,0.512,0.4524339360222531,0.329,-5.89,0.7378526623518457,0.6452242363874309
22.0,Mo Bamba,C,24.0,16.3,1.3,0.6,2.1,0.2205438066465256,0.102803738317757,0.368,0.2420027816411682,0.415,-2.39,-0.08519176971886494,-0.05336871790739851
23.0,Paolo Banchero,PF,20.0,14.9,-1.5,0.3,2.4,0.6042296072507553,0.3457943925233645,0.552,0.855980528511822,0.415,-2.39,0.4227632661987347,0.4079183896460251
24.0,Desmond Bane,SG,24.0,19.1,3.5,2.5,5.8,0.6495468277945619,0.4112149532710281,0.4,0.650452016689847,0.622,3.6,1.1998723673875666,1.155441414256831
25.0,Dalano Banton,PG,23.0,14.9,-0.5,0.1,0.4,0.1389728096676737,0.1121495327102803,0.12,0.0994436717663421,0.5,1.59,-0.43782618644263027,-0.2612120801956801
26.0,Dominick Barlow,PF,19.0,12.4,-4.6,-0.3,0.7,0.1178247734138972,0.0841121495327102,0.288,0.1462447844228094,0.268,-9.82,-0.8920555455875739,-0.7796751810604208
27.0,Harrison Barnes,PF,30.0,14.1,-1.0,0.7,6.5,0.4531722054380664,0.1495327102803738,0.36,0.9361961057023644,0.585,2.3,0.5198939611070983,0.5215597220529192
28.0,Scottie Barnes,SF,21.0,15.5,0.4,1.6,5.0,0.4622356495468278,0.4485981308411215,0.528,0.9425591098748262,0.5,1.59,0.8708557221179266,0.8706523771871346
29.0,RJ Barrett,SG,22.0,12.9,-3.1,-0.7,2.2,0.5921450151057402,0.2616822429906542,0.4,0.8716620305980529,0.573,2.99,0.22911217440900788,0.2882810862376926
30.0,Will Barton,SG,32.0,9.95,-2.6,-0.05,0.2,0.1842900302114803,0.1635514018691588,0.1759999999999999,0.1776425591098748,0.4635,0.265,-0.6527870804925049,-0.3840659417106737
31.0,Charles Bassey,C,22.0,18.8,0.6,0.3,1.3,0.1722054380664652,0.1214953271028037,0.44,0.1809805285118219,0.268,-9.82,-0.30721897908184675,-0.3701899271584086
32.0,Keita Bates-Diop,PF,27.0,14.9,-0.6,0.5,2.7,0.2930513595166162,0.1401869158878504,0.296,0.5117176634214187,0.268,-9.82,-0.26829571064492563,-0.09788497260528548
33.0,Nicolas Batum,PF,34.0,11.0,0.5,1.0,3.6,0.1842900302114803,0.1495327102803738,0.304,0.6011474269819194,0.537,0.31,0.018657706636544404,0.14869927969990182
34.0,Darius Bazley,C,22.0,12.9,-1.0,0.1,0.9,0.1631419939577039,0.0841121495327102,0.272,0.1976356050069541,0.488,0.96,-0.37795894070782954,-0.2436383111882125
35.0,Bradley Beal,SG,29.0,19.7,1.8,1.6,3.4,0.7009063444108761,0.5046728971962617,0.312,0.592663421418637,0.427,-1.06,0.7407626504009658,0.8376853405035862
36.0,Malik Beasley,SG,26.0,10.6,-2.25,0.05,0.7,0.3700906344410876,0.1355140186915887,0.276,0.3719923504867871,0.4875,-0.3,-0.34026294414366015,-0.10729807819626591
37.0,MarJon Beauchamp,SF,22.0,8.2,-4.8,-0.5,0.4,0.1540785498489426,0.0654205607476635,0.176,0.2477399165507649,0.707,3.61,-0.6299514718009791,-0.41680697397108124
38.0,Dāvis Bertāns,PF,30.0,11.9,-1.2,0.1,0.9,0.1389728096676737,0.0467289719626168,0.096,0.1741655076495132,0.463,-0.14,-0.6183712689205944,-0.37058437254759174
39.0,Patrick Beverley,PG,34.0,10.1,-0.2,0.3,1.2,0.175226586102719,0.3271028037383178,0.392,0.2192280945757997,0.488,1.37,-0.24031253614930193,-0.2087534031858762
39.0,Patrick Beverley,SG,34.0,8.3,-1.8,0.1,1.8,0.1933534743202417,0.2429906542056075,0.248,0.4297287899860918,0.524,0.43,-0.36750030041619164,-0.2158647488032691
40.0,Saddiq Bey,SF,23.0,14.75,-0.0999999999999999,0.45,1.95,0.3987915407854984,0.1401869158878504,0.38,0.3788247566063977,0.3535,-3.705,-0.07792305399423184,0.00936159752334615
41.0,Khem Birch,C,30.0,9.4,-3.5,-0.1,0.2,0.066465256797583,0.0373831775700934,0.104,0.0584492350486787,0.5,1.59,-0.8663297211182657,-0.5883214400647998
42.0,Goga Bitadze,C,23.0,16.8,0.0999999999999999,0.1,0.7,0.1374622356495468,0.0981308411214952,0.3,0.0830319888734353,0.421,-2.6500000000000004,-0.37998254203298054,-0.36495988265034396
43.0,Bismack Biyombo,C,30.0,14.4,-0.9,0.2,1.9,0.1299093655589124,0.0841121495327102,0.344,0.3081710709318497,0.549,2.08,-0.21584379758060504,-0.06383097417316785
45.0,Bogdan Bogdanović,SG,30.0,14.2,0.5,0.9,2.8,0.4229607250755287,0.2616822429906542,0.248,0.533344923504868,0.5,0.32,0.18085041476534144,0.3317484780018644
46.0,Bojan Bogdanović,PF,33.0,17.4,0.8,1.4,3.5,0.6525679758308157,0.2429906542056075,0.304,0.6686717663421419,0.207,-7.73,0.2562246355432602,0.5283847894855898
47.0,Bol Bol,PF,23.0,14.4,-0.9,0.4,2.3,0.2749244712990936,0.0934579439252336,0.4639999999999999,0.530076495132128,0.415,-2.39,-0.04647572565974391,0.06388335269193106
49.0,Devin Booker,SG,26.0,22.0,4.2,2.9,6.0,0.8398791540785498,0.5140186915887851,0.36,0.6493741307371349,0.549,2.08,1.4092010128676473,1.5071774173686336
50.0,Brandon Boston Jr.,SF,21.0,13.4,-2.2,0.0,0.2,0.1963746223564954,0.0841121495327102,0.1119999999999999,0.0894645340751043,0.537,0.31,-0.5471454552958841,-0.31094853487081187
51.0,Chris Boucher,PF,30.0,18.0,-0.1,0.7,5.0,0.283987915407855,0.0373831775700934,0.44,0.5358136300417247,0.5,1.59,0.26900184072206534,0.43174653264628426
52.0,James Bouknight,SG,22.0,6.2,-6.5,-0.6,-0.4,0.1691842900302114,0.1121495327102803,0.168,0.1836230876216968,0.329,-5.89,-1.1355193070689855,-0.8133458518435651
55.0,Malaki Branham,SG,19.0,9.5,-5.2,-1.3,-0.1,0.3081570996978852,0.1775700934579439,0.216,0.5464186369958275,0.268,-9.82,-0.8655597573681302,-0.3919319461205091
57.0,Christian Braun,SG,21.0,10.3,-2.4,-0.1,1.9,0.1419939577039275,0.0747663551401869,0.192,0.4153337969401947,0.646,3.04,-0.329052815675807,-0.16990964327896152
58.0,Mikal Bridges,SF,26.0,14.8,1.0,1.6,4.9,0.5196374622356495,0.3364485981308411,0.344,0.7212795549374131,0.549,2.08,0.6748359260140504,0.762760276029053
58.0,Mikal Bridges,SG,26.0,21.3,3.3,1.2,2.5,0.7885196374622356,0.2523364485981308,0.36,0.3321279554937413,0.549,1.03,0.7182075826607136,0.7923615687779397
59.0,Oshae Brissett,PF,24.0,10.6,-3.2,-0.3,1.1,0.1842900302114803,0.0654205607476635,0.272,0.3816759388038943,0.427,-2.91,-0.5895462056695411,-0.3812892563675152
60.0,Malcolm Brogdon,PG,30.0,18.2,2.8,2.1,5.8,0.4501510574018126,0.3457943925233645,0.336,0.6147426981919333,0.695,6.38,0.9684992157069877,1.1231466497811973
61.0,Dillon Brooks,SF,27.0,9.4,-3.9,-1.1,1.6,0.43202416918429,0.2429906542056075,0.264,0.7796592489568847,0.622,3.6,-0.15303185792642438,0.045573603455102536
62.0,Bruce Brown,SF,26.0,13.3,-0.5,0.9,4.3,0.3474320241691843,0.3177570093457944,0.3279999999999999,0.8019819193324061,0.646,3.04,0.4591335169209112,0.5453635567308482
64.0,Jaylen Brown,SF,26.0,19.1,1.3,2.0,5.0,0.8036253776435045,0.3271028037383178,0.552,0.8480180806675939,0.695,6.38,1.279775387651511,1.279258067663836
66.0,Moses Brown,C,23.0,22.7,-0.4,0.1,1.1,0.1389728096676737,0.0093457943925233,0.3279999999999999,0.1023991655076495,0.537,0.31,-0.15728969214957678,-0.2180100968673942
68.0,Troy Brown Jr.,SF,23.0,9.6,-1.0,0.5,2.9,0.2145015105740181,0.1214953271028037,0.3279999999999999,0.6545549374130737,0.524,0.43,-0.06925781999304464,0.08576146984629011
69.0,Jalen Brunson,PG,26.0,21.2,3.9,3.5,8.7,0.7250755287009063,0.5794392523364487,0.28,0.8386648122392212,0.573,2.99,1.5971041413838105,1.6046085431393624
70.0,Thomas Bryant,C,25.0,16.65,-2.15,0.35,2.05,0.2522658610271903,0.0373831775700934,0.404,0.1929415855354659,0.585,1.735,-0.12062840245750477,0.023318547184528308
71.0,Reggie Bullock,SF,31.0,7.7,-2.6,-0.4,2.8,0.2175226586102719,0.1308411214953271,0.288,0.8318150208623089,0.463,-0.14,-0.3112114263334978,-0.0092650914093348
72.0,Alec Burks,SG,31.0,16.5,1.2,0.9,2.5,0.3867069486404834,0.205607476635514,0.248,0.3970792767732962,0.207,-7.73,-0.12794717710642436,0.1492048115283507
75.0,Jimmy Butler,PF,33.0,27.6,8.7,5.8,12.3,0.6918429003021147,0.4953271028037383,0.472,0.7543115438108484,0.537,-0.13,2.2605081673827945,2.1777976186036825
76.0,John Butler,C,20.0,5.7,-6.2,-0.2,0.0,0.0725075528700906,0.0560747663551401,0.072,0.0801808066759388,0.402,-3.96,-1.1647498134250764,-0.8916598060436841
77.0,Jamal Cain,PF,23.0,16.5,0.8,0.2,0.8,0.1631419939577039,0.0654205607476635,0.2319999999999999,0.0873783031988873,0.537,-0.13,-0.28092563128466574,-0.2207654022200378
78.0,Kentavious Caldwell-Pope,SG,29.0,11.5,-1.0,0.6,4.5,0.3262839879154078,0.2242990654205607,0.216,0.8380737134909597,0.646,3.04,0.2546876883834441,0.32526596346213055
80.0,Vlatko Čančar,PF,25.0,11.0,-1.8,0.0,1.7,0.1510574018126888,0.1214953271028037,0.168,0.3135605006954102,0.646,3.04,-0.33192880451198464,-0.1565993091195763
81.0,Clint Capela,C,28.0,22.1,2.2,1.8,7.2,0.3625377643504531,0.0841121495327102,0.88,0.6100834492350486,0.5,0.32,0.9956519384228024,0.8655478582768735
83.0,Jevon Carter,PG,27.0,10.9,-0.6,0.6,3.5,0.2416918429003021,0.2242990654205607,0.2,0.6364047287899861,0.707,3.61,0.12997251052989686,0.2515119886239725
84.0,Wendell Carter Jr.,C,23.0,17.3,1.0,1.3,4.6,0.4592145015105739,0.2149532710280373,0.696,0.5972183588317107,0.415,-2.39,0.6121803737845288,0.5482553120216813
86.0,Alex Caruso,PG,28.0,11.5,1.1,1.2,3.6,0.1691842900302114,0.2710280373831776,0.2319999999999999,0.5551112656467315,0.488,1.37,0.10158050506816647,0.3345692315415679
87.0,Julian Champagnie,SF,21.0,13.8,-3.0,-0.1,0.4,0.3323262839879154,0.0654205607476635,0.32,0.1154033379694019,0.268,-9.82,-0.6861343312450666,-0.4244292265116011
89.0,Kennedy Chandler,PG,20.0,10.6,-2.7,0.0,0.3,0.066465256797583,0.1495327102803738,0.088,0.099721835883171,0.622,3.6,-0.5752719919493093,-0.4214314854988863
90.0,Max Christie,SG,19.0,7.4,-3.1,-0.1,0.6,0.093655589123867,0.0467289719626168,0.144,0.1816759388038943,0.524,0.43,-0.7348470669421144,-0.5220313018531667
91.0,Josh Christopher,SG,21.0,11.5,-4.3,-0.5,0.0,0.175226586102719,0.102803738317757,0.088,0.2768776077885952,0.268,-7.62,-0.9466958536843167,-0.6241567677258241
92.0,Brandon Clarke,PF,26.0,20.0,2.5,1.3,4.5,0.3021148036253776,0.1214953271028037,0.44,0.3850834492350486,0.622,3.6,0.5735780508879263,0.5001462055056802
93.0,Jordan Clarkson,SG,30.0,14.7,-1.4,0.3,1.7,0.6283987915407855,0.4112149532710281,0.32,0.7018776077885952,0.451,-1.03,0.23766013377396886,0.40338591475483304
94.0,Nic Claxton,C,23.0,20.8,3.1,2.9,9.2,0.3806646525679758,0.1775700934579439,0.736,0.7993393602225313,0.549,1.03,1.3279757177478717,1.306631783310877
95.0,Amir Coffey,SF,25.0,7.0,-5.0,-0.5,0.4,0.1027190332326283,0.102803738317757,0.088,0.2209666203059805,0.537,0.31,-0.8861778868698068,-0.609626081055826
96.0,John Collins,PF,25.0,13.6,-1.3,0.4,4.2,0.3957703927492447,0.1121495327102803,0.52,0.7503477051460362,0.5,0.32,0.2709051966057476,0.3354001753592815
97.0,Zach Collins,C,25.0,16.4,-0.2,0.6,2.2,0.350453172205438,0.2710280373831776,0.512,0.5083101529902643,0.268,-9.82,-0.011432259485896169,-0.026330387408117332
99.0,Mike Conley,PG,35.0,15.0,1.1,0.7,2.75,0.3731117824773413,0.5934579439252337,0.224,0.362673852573018,0.4815,-0.625,0.2132288898687325,0.3037798360716988
100.0,Pat Connaughton,SF,30.0,10.0,-1.0,0.3,2.5,0.2296072507552869,0.1214953271028037,0.368,0.5092837273991655,0.707,3.61,-0.023143749131996606,0.08220040147150148
102.0,Robert Covington,PF,32.0,14.2,1.7,0.7,1.9,0.1812688821752265,0.1121495327102803,0.28,0.2757997218358832,0.537,0.31,-0.11029655967996663,0.08253221043941254
103.0,Torrey Craig,PF,32.0,11.6,-0.6,0.7,4.0,0.2235649546827794,0.1401869158878504,0.432,0.6852225312934631,0.549,2.08,0.13641681669737174,0.2863524093296144
104.0,Jae Crowder,PF,32.0,14.6,1.2,0.3,1.2,0.2084592145015106,0.1401869158878504,0.304,0.1240959666203059,0.707,3.61,-0.07438541560196407,-0.028352974790129198
105.0,Jarrett Culver,SF,23.0,9.5,-4.2,-0.1,0.0,0.1329305135951661,0.0560747663551401,0.304,0.0517037552155771,0.5,0.32,-0.7369829754795185,-0.5263045952003133
106.0,Cade Cunningham,PG,21.0,14.0,-0.7,0.1,-0.1,0.6012084592145014,0.5607476635514019,0.496,0.1499652294853964,0.207,-7.73,-0.0884015731050399,-0.09115040028499384
107.0,Seth Curry,SG,32.0,12.3,-2.1,0.0,1.8,0.2779456193353474,0.1495327102803738,0.128,0.4272948539638387,0.549,1.03,-0.3255415323153971,-0.029902293064847194
108.0,Stephen Curry,PG,34.0,24.1,7.5,4.7,7.8,0.8882175226586102,0.588785046728972,0.488,0.6862656467315716,0.537,1.66,1.9523371581203885,1.8903246383967567
109.0,Dyson Daniels,PG,19.0,8.8,-1.8,0.0,1.3,0.1148036253776434,0.2149532710280373,0.256,0.3677677329624478,0.512,1.63,-0.36554573858453354,-0.25855638145499643
110.0,Anthony Davis,C,29.0,27.8,6.3,4.0,9.0,0.782477341389728,0.2429906542056075,1.0,0.6731571627260083,0.524,0.43,2.0129796899893844,1.7909895044730708
111.0,Johnny Davis,SG,20.0,7.2,-7.4,-0.6,-0.3,0.175226586102719,0.0934579439252336,0.184,0.1516342141863699,0.427,-1.06,-1.0166995293845018,-0.6940368195826327
112.0,Terence Davis,SG,25.0,12.9,-1.5,0.1,0.9,0.202416918429003,0.0934579439252336,0.176,0.2962795549374131,0.585,2.3,-0.3342232886280005,-0.14816802934960832
115.0,Dewayne Dedmon,C,33.0,15.6,-1.8,0.0,0.8,0.1722054380664652,0.0467289719626168,0.288,0.1250695410292072,0.537,-0.13,-0.451435686821763,-0.3106211967662856
116.0,Matthew Dellavedova,PG,32.0,6.7,-5.2,-0.2,0.1,0.0453172205438066,0.1214953271028037,0.032,0.0756954102920723,0.585,2.3,-0.9758989961609174,-0.5966346035815957
117.0,DeMar DeRozan,SF,33.0,20.6,2.0,2.6,8.5,0.7401812688821752,0.4766355140186916,0.368,0.9444367176634214,0.488,1.37,1.335810044580925,1.242227330199623
118.0,Moussa Diabaté,C,21.0,14.2,-2.8,0.0,0.4,0.0815709969788519,0.0186915887850467,0.184,0.0702016689847009,0.537,0.31,-0.6078431534835729,-0.47662572362442596
119.0,Mamadi Diakite,C,26.0,9.0,-3.4,-0.1,0.2,0.0785498489425981,0.0373831775700934,0.1119999999999999,0.0632823365785813,0.622,5.23,-0.7171862807327085,-0.45799081006054676
120.0,Hamidou Diallo,SF,24.0,15.7,-1.4,0.1,1.3,0.2809667673716012,0.0934579439252336,0.28,0.351808066759388,0.207,-7.73,-0.4690887135942525,-0.27162138401591246
121.0,Gorgui Dieng,C,33.0,9.9,-3.9,-0.2,0.0,0.1178247734138972,0.1588785046728972,0.28,0.1277816411682893,0.268,-9.82,-1.0011693079926842,-0.7675192843834826
122.0,Ousmane Dieng,PF,19.0,9.3,-3.6,-0.2,0.4,0.148036253776435,0.1121495327102803,0.216,0.2022253129346314,0.488,0.96,-0.6327178607875391,-0.48376046850113263
123.0,Spencer Dinwiddie,PG,29.0,15.8,0.2,0.5,2.0,0.498489425981873,0.8504672897196262,0.3279999999999999,0.3304242002781641,0.549,1.03,0.4701386080976946,0.3720693257040463
123.0,Spencer Dinwiddie,SG,29.0,16.1,0.9,1.3,4.3,0.5347432024169184,0.4953271028037383,0.248,0.6398122392211404,0.463,-0.14,0.5540777952883337,0.6266617505190659
124.0,Donte DiVincenzo,SG,26.0,12.8,0.7,1.3,4.2,0.283987915407855,0.3271028037383178,0.36,0.6670027816411682,0.537,1.66,0.39375058450782646,0.4964957718174038
125.0,Luka Dončić,PG,23.0,28.7,8.9,6.6,10.2,0.9788519637462236,0.7476635514018692,0.688,0.8432545201668984,0.463,-0.14,2.7181515675904846,2.542349800732346
127.0,Luguentz Dort,SF,23.0,11.3,-3.0,-0.6,2.9,0.4138972809667673,0.1962616822429906,0.368,0.7999652294853963,0.488,0.96,-0.012729298343128567,0.14761312202325028
128.0,Ayo Dosunmu,SG,23.0,10.2,-2.5,-0.2,2.9,0.2598187311178248,0.2429906542056075,0.2239999999999999,0.7378998609179416,0.488,1.37,-0.1287010256196756,0.04229087877293084
130.0,Jeff Dowtin,PG,25.0,9.9,-1.9,0.0,0.4,0.0725075528700906,0.1121495327102803,0.072,0.0929763560500695,0.5,1.59,-0.7010898281615193,-0.4811965000542574
132.0,Goran Dragić,PG,36.0,10.2,-3.7,-0.3,0.4,0.1933534743202417,0.2523364485981308,0.1119999999999999,0.2783031988873435,0.488,1.37,-0.6480503016722677,-0.29915769691420413
133.0,Andre Drummond,C,29.0,20.8,-0.8,0.3,2.8,0.1812688821752265,0.0467289719626168,0.528,0.2989221140472879,0.488,1.37,0.06094577765794437,0.034439404107746395
134.0,Chris Duarte,SF,25.0,8.6,-4.5,-0.6,0.0,0.2386706948640483,0.1308411214953271,0.2,0.3179763560500695,0.427,-2.91,-0.7814179197865985,-0.4998666488955091
135.0,David Duke Jr.,SG,23.0,8.3,-7.3,-0.3,-0.1,0.1117824773413897,0.0841121495327102,0.104,0.0820236439499304,0.549,1.03,-0.9758802078190372,-0.6464517184937897
136.0,Kris Dunn,PG,28.0,19.1,2.4,0.6,1.9,0.3987915407854984,0.5233644859813084,0.36,0.2057719054242002,0.451,-1.03,0.3239447713979369,0.23267589088006893
137.0,Kevin Durant,PF,34.0,25.25,7.5,1.95,3.4000000000000004,0.8413897280966767,0.4112149532710281,0.524,0.3020862308762169,0.549,1.5550000000000002,1.2538514451525637,1.181827339090435
138.0,Jalen Duren,C,19.0,17.3,-0.8,0.5,4.5,0.2749244712990936,0.102803738317757,0.7120000000000001,0.5886300417246175,0.207,-7.73,0.13526858549339732,-0.0409352780914476
139.0,Tari Eason,PF,21.0,15.2,-1.7,0.1,2.6,0.2809667673716012,0.102803738317757,0.48,0.6211752433936022,0.268,-7.62,-0.17154835862604959,-0.1684265720324852
140.0,Anthony Edwards,SG,21.0,17.4,1.0,2.1,3.8,0.743202416918429,0.4112149532710281,0.4639999999999999,1.0,0.512,-0.22,1.0295801817978572,0.9852662774282532
141.0,Kessler Edwards,SF,22.0,10.0,-2.5,0.0,0.6,0.1178247734138972,0.0934579439252336,0.168,0.1105354659248956,0.585,2.3,-0.5719656450984956,-0.4116047311075667
143.0,Joel Embiid,C,28.0,31.4,9.2,6.4,12.3,1.0,0.3925233644859813,0.816,0.8054937413073713,0.659,4.37,2.9058930958719857,2.6308651421934837
144.0,Drew Eubanks,C,25.0,16.2,0.1,0.8,4.4,0.1993957703927492,0.1214953271028037,0.432,0.5571279554937413,0.402,-3.96,0.10621560401429397,0.21418124919190518
145.0,Bruno Fernando,C,24.0,16.1,-1.7,0.0,0.8,0.1238670694864048,0.0934579439252336,0.312,0.1299374130737134,0.268,-7.62,-0.6252974430042083,-0.5914794615652926
146.0,Dorian Finney-Smith,PF,29.0,8.85,-2.4000000000000004,0.0,1.05,0.2462235649546827,0.1448598130841121,0.384,0.3589881780250348,0.506,0.445,-0.3829961956890513,-0.21276351539421273
147.0,Malachi Flynn,PG,24.0,8.7,-4.1,-0.4,0.5,0.1389728096676737,0.1214953271028037,0.1119999999999999,0.2440890125173852,0.5,1.59,-0.7346310577091814,-0.4181117255546242
148.0,Simone Fontecchio,SF,27.0,8.0,-5.2,-0.6,-0.1,0.1903323262839879,0.0747663551401869,0.136,0.2707579972183588,0.451,-1.03,-0.904604594378337,-0.5312813596176105
149.0,Bryn Forbes,SG,29.0,6.2,-6.3,-0.3,0.0,0.1087613293051359,0.0654205607476635,0.048,0.0962100139082058,0.512,-0.22,-1.0866551154334765,-0.7217174585769811
150.0,Trent Forrest,SG,24.0,6.1,-5.1,-0.2,-0.1,0.0694864048338368,0.1588785046728972,0.128,0.0997913769123783,0.5,0.32,-0.933129961081816,-0.6787180818754521
152.0,Evan Fournier,SG,30.0,6.9,-4.0,-0.2,0.1,0.1842900302114803,0.1214953271028037,0.144,0.1648122392211404,0.573,2.99,-0.737636900740941,-0.40727360739095636
153.0,De'Aaron Fox,PG,25.0,21.8,2.5,2.7,7.4,0.755287009063444,0.5700934579439252,0.336,0.8575799721835884,0.585,2.3,1.456404704958319,1.4066397424362902
154.0,Markelle Fultz,PG,24.0,16.6,0.5,1.2,3.7,0.4229607250755287,0.5327102803738318,0.312,0.6278164116828929,0.415,-2.39,0.46569622009792333,0.5254747291058882
155.0,Wenyen Gabriel,C,25.0,14.4,-2.2,-0.1,2.8,0.1661631419939577,0.0467289719626168,0.336,0.3606050069541029,0.524,0.43,-0.2501775812868368,-0.14504426871274193
156.0,Daniel Gafford,C,24.0,19.7,1.0,1.2,6.1,0.2719033232628399,0.102803738317757,0.4479999999999999,0.5641863699582753,0.427,-1.06,0.45726139530594484,0.5544315344716879
157.0,Darius Garland,PG,23.0,18.8,2.4,2.7,7.6,0.6525679758308157,0.7289719626168225,0.216,0.8624826147426982,0.622,5.23,1.4311925198790896,1.3395889380188046
158.0,Usman Garuba,C,20.0,12.9,-1.4,0.2,1.8,0.0906344410876132,0.0841121495327102,0.3279999999999999,0.3410639777468706,0.268,-7.62,-0.5323991550478369,-0.4628756940196574
159.0,Luka Garza,C,24.0,23.0,-0.4,0.1,1.1,0.1963746223564954,0.0560747663551401,0.184,0.0868219749652294,0.512,-0.22,-0.2030452459538244,-0.18139852057001157
160.0,Rudy Gay,PF,36.0,9.0,-4.0,-0.4,0.3,0.1570996978851963,0.0934579439252336,0.2319999999999999,0.2881084840055632,0.451,-1.03,-0.7943925941758992,-0.47531184476244903
161.0,Paul George,SF,32.0,19.6,2.8,2.3,4.6,0.7190332326283988,0.4766355140186916,0.488,0.6855354659248957,0.537,0.31,1.0906444146813241,0.9527146333364668
162.0,Taj Gibson,C,37.0,11.4,-3.2,-0.1,0.8,0.1027190332326283,0.0654205607476635,0.152,0.1696105702364395,0.427,-1.06,-0.7955622854367022,-0.47487384083831835
163.0,Josh Giddey,PF,20.0,17.1,1.2,1.9,4.0,0.5015105740181269,0.5794392523364487,0.632,0.8331363004172462,0.488,0.96,1.0131162678359578,0.9925359680258284
164.0,Shai Gilgeous-Alexander,PG,24.0,27.2,7.3,5.6,11.4,0.9486404833836856,0.5140186915887851,0.384,0.8517037552155772,0.488,0.96,2.3105217961030378,2.2717266425593645
165.0,Anthony Gill,PF,30.0,11.1,-3.3,-0.2,1.3,0.0996978851963746,0.0560747663551401,0.136,0.2199582753824756,0.427,-1.06,-0.7477255361011084,-0.48272209063471927
